Memory Length,4000,
Trigger Level,-1.20000e+02,
Source,CH2,
Probe,1.0X,
Vertical Units,V,
Vertical Scale,1.00000e+00,
Vertical Position,0.00000e+00,
Horizontal Units,S,
Horizontal Scale,1.00000e-02,
Horizontal Position,0.0000000e+00,
Horizontal Mode,Main,
Sampling Period,4.00000e-05,
Firmware,V1.14,
Time, ,
Mode,Fast,
Waveform Data,
53,
53,
53,
53,
53,
49,
49,
42,
42,
38,
27,
28,
28,
21,
21,
16,
4,
5,
5,
-3,
-3,
-10,
-10,
-18,
-18,
-25,
-25,
-32,
-43,
-39,
-39,
-46,
-46,
-49,
-49,
-52,
-52,
-56,
-56,
-56,
-56,
-59,
-59,
-53,
-53,
-52,
-52,
-50,
-50,
-46,
-46,
-42,
-31,
-33,
-33,
-24,
-24,
-20,
-20,
-12,
-1,
-2,
-2,
0,
16,
12,
23,
21,
21,
29,
29,
34,
34,
43,
43,
47,
47,
50,
50,
54,
54,
58,
58,
57,
57,
57,
57,
55,
55,
58,
58,
51,
51,
50,
50,
41,
41,
32,
32,
31,
31,
22,
11,
13,
13,
4,
4,
0,
0,
-9,
-9,
-19,
-19,
-26,
-26,
-31,
-31,
-38,
-38,
-42,
-42,
-48,
-48,
-54,
-54,
-56,
-56,
-56,
-56,
-56,
-56,
-53,
-53,
-50,
-50,
-48,
-48,
-46,
-46,
-40,
-40,
-32,
-32,
-30,
-19,
-20,
-20,
-13,
-13,
-5,
7,
7,
7,
12,
23,
21,
21,
28,
28,
37,
37,
43,
43,
46,
46,
51,
51,
53,
53,
59,
59,
57,
57,
58,
58,
55,
55,
55,
55,
53,
53,
49,
49,
44,
44,
36,
36,
30,
30,
23,
23,
14,
14,
6,
6,
-3,
-3,
-9,
-9,
-16,
-16,
-24,
-24,
-32,
-32,
-39,
-39,
-45,
-45,
-49,
-49,
-52,
-52,
-53,
-53,
-56,
-56,
-56,
-56,
-55,
-55,
-53,
-53,
-48,
-48,
-45,
-45,
-39,
-39,
-32,
-32,
-26,
-26,
-21,
-21,
-14,
-14,
-7,
4,
4,
15,
13,
13,
18,
29,
27,
38,
36,
36,
42,
42,
50,
50,
53,
53,
54,
54,
56,
56,
58,
58,
59,
59,
57,
57,
56,
56,
50,
50,
50,
50,
44,
44,
34,
34,
30,
30,
21,
21,
16,
4,
6,
-5,
-4,
-4,
-14,
-14,
-21,
-21,
-27,
-27,
-33,
-33,
-40,
-40,
-43,
-43,
-51,
-51,
-52,
-52,
-53,
-53,
-57,
-57,
-56,
-56,
-54,
-54,
-51,
-51,
-48,
-48,
-47,
-47,
-41,
-41,
-34,
-34,
-25,
-25,
-21,
-10,
-14,
-14,
-8,
7,
6,
6,
14,
14,
20,
31,
30,
30,
38,
38,
40,
40,
48,
48,
53,
53,
54,
54,
56,
56,
58,
58,
58,
58,
59,
59,
55,
55,
52,
52,
49,
49,
39,
39,
36,
36,
30,
30,
20,
20,
18,
6,
9,
-2,
0,
0,
-9,
-20,
-19,
-19,
-25,
-25,
-32,
-32,
-38,
-38,
-46,
-46,
-48,
-48,
-52,
-52,
-54,
-54,
-57,
-57,
-55,
-55,
-54,
-54,
-53,
-53,
-49,
-49,
-46,
-46,
-40,
-40,
-32,
-32,
-26,
-26,
-20,
-20,
-11,
-11,
-3,
-3,
4,
4,
12,
23,
19,
30,
29,
29,
33,
45,
44,
44,
46,
46,
50,
50,
55,
55,
60,
60,
58,
58,
59,
59,
55,
55,
57,
57,
52,
52,
49,
49,
41,
41,
35,
35,
32,
21,
21,
21,
15,
15,
8,
-3,
-1,
-1,
-9,
-9,
-14,
-27,
-24,
-24,
-32,
-32,
-37,
-37,
-44,
-44,
-48,
-48,
-53,
-53,
-54,
-54,
-57,
-57,
-58,
-58,
-55,
-55,
-53,
-53,
-49,
-49,
-44,
-44,
-40,
-40,
-36,
-36,
-29,
-29,
-21,
-21,
-12,
-12,
-3,
-3,
2,
15,
10,
24,
21,
21,
29,
29,
34,
34,
39,
39,
48,
48,
50,
50,
52,
52,
58,
58,
60,
60,
57,
57,
56,
56,
55,
55,
52,
52,
48,
48,
45,
45,
37,
37,
28,
28,
22,
22,
15,
4,
10,
-4,
-2,
-2,
-9,
-9,
-17,
-29,
-25,
-25,
-30,
-30,
-38,
-38,
-44,
-44,
-49,
-49,
-54,
-54,
-57,
-57,
-58,
-58,
-57,
-57,
-56,
-56,
-54,
-54,
-49,
-49,
-46,
-46,
-39,
-39,
-36,
-36,
-26,
-26,
-20,
-20,
-15,
-2,
-4,
7,
4,
4,
12,
12,
17,
28,
26,
26,
36,
36,
40,
40,
47,
47,
50,
50,
55,
55,
57,
57,
59,
59,
59,
59,
57,
57,
57,
57,
52,
52,
50,
50,
42,
42,
37,
37,
32,
21,
26,
14,
18,
5,
7,
7,
-1,
-1,
-8,
-21,
-18,
-18,
-24,
-36,
-34,
-34,
-38,
-38,
-43,
-43,
-48,
-48,
-51,
-51,
-55,
-55,
-59,
-59,
-58,
-58,
-56,
-56,
-52,
-52,
-51,
-51,
-44,
-44,
-41,
-41,
-33,
-33,
-25,
-25,
-24,
-12,
-12,
-12,
-3,
-3,
6,
6,
14,
14,
19,
31,
28,
28,
32,
32,
40,
40,
46,
46,
52,
52,
52,
52,
57,
57,
59,
59,
59,
59,
57,
57,
54,
54,
50,
50,
50,
50,
46,
35,
35,
35,
28,
28,
21,
21,
15,
4,
7,
-5,
-1,
-1,
-9,
-20,
-16,
-28,
-28,
-28,
-37,
-37,
-38,
-38,
-43,
-43,
-48,
-48,
-52,
-52,
-54,
-54,
-55,
-55,
-59,
-59,
-54,
-54,
-52,
-52,
-49,
