Memory Length,4000,
Trigger Level,-1.20000e+02,
Source,CH2,
Probe,1.0X,
Vertical Units,V,
Vertical Scale,1.00000e+00,
Vertical Position,0.00000e+00,
Horizontal Units,S,
Horizontal Scale,1.00000e-02,
Horizontal Position,0.0000000e+00,
Horizontal Mode,Main,
Sampling Period,4.00000e-05,
Firmware,V1.14,
Time, ,
Mode,Fast,
Waveform Data,
-38,
-38,
-49,
-48,
-48,
-51,
-51,
-57,
-57,
-55,
-55,
-54,
-54,
-53,
-53,
-48,
-48,
-42,
-42,
-34,
-22,
-22,
-10,
-10,
-10,
-2,
13,
10,
23,
23,
23,
27,
41,
39,
39,
48,
48,
52,
52,
56,
56,
58,
58,
59,
59,
58,
58,
51,
51,
49,
35,
36,
36,
29,
29,
20,
9,
10,
-1,
0,
-14,
-13,
-28,
-26,
-26,
-33,
-33,
-40,
-52,
-50,
-50,
-51,
-51,
-55,
-55,
-55,
-55,
-55,
-55,
-54,
-54,
-44,
-44,
-40,
-40,
-30,
-30,
-25,
-10,
-13,
-1,
-1,
10,
8,
22,
22,
22,
30,
41,
37,
50,
47,
47,
53,
53,
58,
58,
60,
60,
58,
58,
56,
56,
54,
42,
44,
44,
40,
29,
30,
15,
19,
6,
8,
-3,
-2,
-2,
-9,
-25,
-25,
-25,
-32,
-32,
-39,
-39,
-46,
-46,
-52,
-52,
-56,
-56,
-56,
-56,
-54,
-54,
-48,
-48,
-45,
-45,
-42,
-30,
-33,
-22,
-22,
-10,
-10,
1,
0,
13,
13,
26,
26,
26,
32,
32,
39,
39,
47,
47,
53,
53,
57,
57,
60,
60,
60,
60,
55,
55,
50,
50,
43,
43,
36,
24,
26,
15,
17,
17,
12,
-7,
-7,
-7,
-16,
-29,
-23,
-35,
-34,
-34,
-40,
-40,
-49,
-49,
-52,
-52,
-57,
-57,
-55,
-55,
-56,
-56,
-51,
-51,
-46,
-46,
-42,
-28,
-32,
-21,
-22,
-8,
-8,
4,
0,
15,
13,
27,
27,
38,
36,
36,
40,
40,
50,
50,
54,
54,
56,
56,
60,
60,
58,
58,
55,
55,
51,
51,
43,
43,
37,
37,
29,
14,
14,
14,
6,
-5,
-4,
-16,
-16,
-16,
-25,
-25,
-34,
-34,
-43,
-43,
-49,
-49,
-52,
-52,
-55,
-55,
-56,
-56,
-55,
-55,
-51,
-51,
-45,
-45,
-36,
-36,
-28,
-28,
-19,
-7,
-7,
4,
2,
15,
14,
14,
24,
35,
33,
44,
43,
43,
50,
50,
55,
55,
56,
56,
58,
58,
60,
60,
54,
54,
53,
41,
44,
32,
34,
34,
27,
13,
14,
14,
6,
-6,
-6,
-19,
-17,
-29,
-27,
-40,
-38,
-38,
-47,
-47,
-49,
-49,
-54,
-54,
-57,
-57,
-57,
-57,
-56,
-56,
-50,
-50,
-46,
-46,
-38,
-27,
-28,
-16,
-17,
-17,
-10,
3,
0,
15,
14,
26,
24,
36,
36,
36,
45,
45,
47,
47,
55,
55,
57,
57,
57,
57,
58,
58,
53,
53,
48,
48,
45,
34,
34,
34,
26,
13,
14,
2,
4,
-9,
-5,
-20,
-15,
-31,
-26,
-41,
-37,
-37,
-44,
-44,
-51,
-51,
-55,
-55,
-56,
-56,
-55,
-55,
-52,
-52,
-51,
-51,
-42,
-42,
-40,
-22,
-25,
-13,
-14,
-14,
-10,
6,
2,
17,
15,
29,
29,
29,
35,
35,
44,
44,
52,
52,
58,
58,
58,
58,
59,
59,
58,
58,
56,
56,
50,
50,
43,
31,
32,
32,
27,
13,
14,
2,
2,
2,
-8,
-23,
-21,
-34,
-29,
-40,
-39,
-39,
-46,
-46,
-52,
-52,
-55,
-55,
-54,
-54,
-57,
-57,
-53,
-53,
-50,
-50,
-42,
-31,
-35,
-35,
-27,
-12,
-14,
-1,
-5,
7,
6,
6,
14,
28,
27,
38,
38,
38,
43,
43,
52,
52,
53,
53,
57,
57,
59,
59,
57,
57,
54,
54,
48,
48,
43,
31,
34,
23,
23,
11,
12,
12,
3,
-9,
-8,
-20,
-17,
-29,
-29,
-29,
-38,
-38,
-46,
-46,
-51,
-51,
-53,
-53,
-57,
-57,
-55,
-55,
-51,
-51,
-52,
-39,
-40,
-40,
-34,
-34,
-26,
-15,
-16,
-16,
-7,
8,
6,
21,
17,
31,
28,
40,
38,
38,
46,
46,
53,
53,
57,
57,
60,
60,
58,
58,
58,
58,
53,
53,
46,
46,
42,
29,
32,
32,
23,
12,
13,
0,
0,
0,
-9,
-22,
-20,
-31,
-30,
-41,
-40,
-40,
-43,
-54,
-50,
-50,
-55,
-55,
-56,
-56,
-57,
-57,
-56,
-56,
-47,
-47,
-42,
-31,
-34,
-20,
-24,
-12,
-12,
0,
-1,
10,
7,
21,
18,
31,
31,
42,
41,
41,
44,
55,
51,
51,
57,
57,
60,
60,
57,
57,
57,
57,
54,
54,
50,
50,
42,
42,
33,
20,
21,
10,
12,
-1,
0,
-14,
-12,
-26,
-23,
-35,
-32,
-32,
-40,
-40,
-48,
-48,
-52,
-52,
-53,
-53,
-56,
-56,
-54,
-54,
-50,
-50,
-50,
-38,
-44,
-31,
-33,
-21,
-21,
-9,
-14,
1,
-2,
13,
11,
25,
21,
35,
34,
34,
42,
42,
47,
47,
53,
53,
57,
57,
60,
60,
58,
58,
55,
55,
52,
52,
49,
36,
41,
28,
29,
15,
15,
15,
6,
6,
0,
0,
-10,
-25,
-24,
-35,
-34,
-34,
-40,
-51,
-47,
-47,
-50,
-50,
-54,
-54,
-57,
-57,
-54,
-54,
-49,
-49,
-45,
-45,
-40,
-40,
-30,
-30,
-22,
-22,
-13,
2,
1,
13,
10,
24,
24,
